NID,Time,EventName,DisasterType,DisasterSubType,Lon,Lat,C_Name,T_Name,situation
163021,2016-9-28 19:07,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.5186,25.14334,臺北市,北投區  ,電線出火
163023,2016-9-28 19:07,梅姬颱風,道路、隧道災情,邊坡坍方,120.401393,23.05186,臺南市,左鎮區  ,附近道路坍塌請處理
163025,2016-9-28 19:05,梅姬颱風,民生、基礎設施災情,電力停電,120.746808,24.192958,臺中市,北屯區  ,北屯區東山路二段77之11號，對面有一高壓電箱，中午台電有前往維修，目前附近停電 
163027,2016-9-28 19:05,梅姬颱風,民生、基礎設施災情,電力停電,120.5593,24.235071,臺中市,沙鹿區  ,沒電
163033,2016-9-28 19:04,梅姬颱風,民生、基礎設施災情,電力停電,120.6682,24.233432,臺中市,大雅區  ,大範圍停電，但附近已部分復電
163034,2016-9-28 19:03,梅姬颱風,民生、基礎設施災情,電力停電,120.128396,23.240656,臺南市,北門區  ,停電請處理
163037,2016-9-28 19:03,梅姬颱風,民生、基礎設施災情,電力停電,120.458976,22.890591,高雄市,旗山區  ,三協里旗亭巷8號停電
163038,2016-9-28 19:02,梅姬颱風,民生、基礎設施災情,電力停電,120.638878,24.138128,臺中市,南屯區  ,文昌街140號資豐美食停電
163040,2016-9-28 19:01,梅姬颱風,民生、基礎設施災情,電力停電,120.260863,22.753433,高雄市,梓官區  ,停電尚未修復
163041,2016-9-28 19:01,梅姬颱風,民生、基礎設施災情,自來水停水,120.466813,22.842802,高雄市,旗山區  ,南洲里華興街淹水及停水
163042,2016-9-28 19:01,梅姬颱風,民生、基礎設施災情,電力停電,120.569135,24.1971,臺中市,沙鹿區  ,停電
163043,2016-9-28 19:00,梅姬颱風,民生、基礎設施災情,電力停電,120.638878,24.138128,臺中市,南屯區  ,停電
163050,2016-9-28 18:58,梅姬颱風,積淹水災情,道路積淹水,120.622702,24.149516,臺中市,南屯區  ,淹水至半個輪胎高，請儘速處理。
163053,2016-9-28 18:57,梅姬颱風,民生、基礎設施災情,電力停電,120.748345,24.297367,臺中市,后里區  ,住戶停電
163054,2016-9-28 18:57,梅姬颱風,民生、基礎設施災情,電力停電,120.260882,22.93308,臺南市,仁德區  ,德崙路925巷80弄216號 德崙路925巷76號
163055,2016-9-28 18:57,梅姬颱風,民生、基礎設施災情,電力停電,120.463139,22.834376,高雄市,旗山區  ,旗山區新光里大岸巷29號停電
163057,2016-9-28 18:56,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.713291,24.151076,臺中市,太平區  ,工廠台電電線因颱災造成斷裂，無法供電
163058,2016-9-28 18:56,梅姬颱風,民生、基礎設施災情,電力停電,120.670946,24.216031,臺中市,大雅區  ,大雅區西寶里雅潭路三段482巷，巷內住家停電
163060,2016-9-28 18:55,梅姬颱風,民生、基礎設施災情,電力停電,120.612292,24.148914,臺中市,南屯區  ,停電
163061,2016-9-28 18:55,梅姬颱風,民生、基礎設施災情,電力停電,120.760642,24.25643,臺中市,豐原區  ,停電超過24小時，建請派員修復。撥打台電客服不通，建請協助。
163062,2016-9-28 18:54,梅姬颱風,民生、基礎設施災情,電力停電,120.611801,24.139765,臺中市,南屯區  ,停電
163063,2016-9-28 18:54,梅姬颱風,民生、基礎設施災情,電力停電,120.635469,24.103721,臺中市,烏日區  ,該區附近均有供電，但只有一小部分停電，且停電約兩日，建請儘速修復 
163065,2016-9-28 18:54,梅姬颱風,民生、基礎設施災情,電力停電,120.437777,23.383252,臺南市,白河區  ,甘宅里55號整區停電
163066,2016-9-28 18:53,梅姬颱風,積淹水災情,房屋積淹水,120.634348,24.122016,臺中市,南屯區  ,淹水至半輪胎深
163067,2016-9-28 18:53,梅姬颱風,民生、基礎設施災情,電力停電,120.69501,24.165235,臺中市,北屯區  ,停電
163069,2016-9-28 18:53,梅姬颱風,民生、基礎設施災情,電力停電,120.253346,22.731699,高雄市,梓官區  ,高雄市梓官區智蚵里通安路110.108.104號及通安路整條路.停電尚未修復
163071,2016-9-28 18:52,梅姬颱風,民生、基礎設施災情,電力停電,120.224328,22.894653,高雄市,湖內區  ,整排停電
163073,2016-9-28 18:52,梅姬颱風,民生、基礎設施災情,電力停電,120.669894,24.238292,臺中市,大雅區  ,巷弄內一直停電至今，但對面民生路上都己復電，嚴重影響民生用電
163074,2016-9-28 18:52,梅姬颱風,民生、基礎設施災情,電力停電,120.349988,22.735008,高雄市,大社區  ,保安社區發展協會林益勝理事長通報，本區保安里大吉路152號約有8戶停電，請台電公司派員修繕。
163075,2016-9-28 18:51,梅姬颱風,民生、基礎設施災情,電力停電,120.698631,24.161578,臺中市,北屯區  , 停電
163078,2016-9-28 18:50,梅姬颱風,民生、基礎設施災情,電力停電,120.269593,23.78481,雲林縣,麥寮鄉  ,2016/09/28 18:50:48 - 現場電線掉落
163080,2016-9-28 18:50,梅姬颱風,民生、基礎設施災情,電力停電,120.575381,24.242739,臺中市,沙鹿區  ,沙鹿區梨份里七賢路342號，附近一帶停電。
163081,2016-9-28 18:49,梅姬颱風,民生、基礎設施災情,電力停電,120.613266,24.150103,臺中市,南屯區  ,南屯區寶山三街號7樓之11，附近住家停電
163085,2016-9-28 18:48,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.681337,24.161923,臺中市,北區   ,電線垂落約一人高度恐導致交通危險
163087,2016-9-28 18:47,梅姬颱風,民生、基礎設施災情,電力停電,120.583287,24.224491,臺中市,沙鹿區  ,沙鹿區晉文路181號，附近住家停電
163088,2016-9-28 18:47,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.561718,24.270027,臺中市,清水區  , 電線脫垂有漏電情形
163089,2016-9-28 18:47,梅姬颱風,民生、基礎設施災情,電力停電,120.330543,22.737314,高雄市,楠梓區  ,清豐里土庫三路169巷停電
163091,2016-9-28 18:46,梅姬颱風,民生、基礎設施災情,電力停電,120.473811,24.061364,彰化縣,鹿港鎮  ,鹿港鎮溝墘里兩天沒電
163093,2016-9-28 18:46,梅姬颱風,民生、基礎設施災情,電力停電,120.259188,22.725836,高雄市,梓官區  ,高雄市梓官區智蚵里中正路14號及整條中正路停電尚未恢復.已經停電許久.請儘速派員修復
163097,2016-9-28 18:45,梅姬颱風,民生、基礎設施災情,電力停電,120.645597,24.173924,臺中市,西屯區  ,上石北五巷、 北六巷內至今未復電，自9月27起開始停電，其它周邊區域皆已復電，影響民生用電困難
163098,2016-9-28 18:45,梅姬颱風,民生、基礎設施災情,電力停電,120.577747,24.08194,彰化縣,彰化市  ,300多戶停電
163099,2016-9-28 18:45,梅姬颱風,民生、基礎設施災情,電力停電,120.193397,23.005199,臺南市,中西區  ,至昨天至今還沒有電力來。
163101,2016-9-28 18:43,梅姬颱風,民生、基礎設施災情,電力停電,120.256263,22.733665,高雄市,梓官區  ,高雄市梓官區茄苳里嘉好路64巷90號，民眾通報，住家停電。
163102,2016-9-28 18:43,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.4919,23.986528,彰化縣,埔鹽鄉  ,2016/09/28 18:43:06 - 高壓電掉落
163104,2016-9-28 18:42,梅姬颱風,民生、基礎設施災情,電力停電,120.522685,24.205775,臺中市,龍井區  ,龍井區中央路二段111巷，附近住家停電
163105,2016-9-28 18:41,梅姬颱風,民生、基礎設施災情,電力停電,120.590838,24.191074,臺中市,龍井區  ,停電超過24小時，造成民眾不便，建請派員修復。
163106,2016-9-28 18:41,梅姬颱風,民生、基礎設施災情,電力停電,120.568054,24.197158,臺中市,沙鹿區  ,沙鹿區國昌二街16號，附近一帶停電。
163110,2016-9-28 18:41,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.654103,24.092266,臺中市,烏日區  ,電線掉落影響交通
163113,2016-9-28 18:40,梅姬颱風,民生、基礎設施災情,電力停電,120.760487,24.227046,臺中市,豐原區  ,該巷道整條停電，建請儘速修復 
163114,2016-9-28 18:40,梅姬颱風,民生、基礎設施災情,電力停電,120.610028,24.139945,臺中市,南屯區  ,停電
163118,2016-9-28 18:38,梅姬颱風,民生、基礎設施災情,電力停電,120.590803,24.190061,臺中市,龍井區  ,附近僅剩下遠東街停電，希望盡速前往修復
163119,2016-9-28 18:38,梅姬颱風,民生、基礎設施災情,電力停電,120.613065,24.15081,臺中市,南屯區  ,停電超過24小時，建請派員修復。撥打台電客服不通，建請協助。
163120,2016-9-28 18:38,梅姬颱風,民生、基礎設施災情,電力停電,120.220423,22.950984,臺南市,仁德區  ,整個社會區停電。
163123,2016-9-28 18:37,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.577041,24.180547,臺中市,龍井區  ,電線垂落，建請協處
163124,2016-9-28 18:36,梅姬颱風,民生、基礎設施災情,電力停電,120.760487,24.079472,臺中市,太平區  ,停電許久，希望儘速協助復電。
163125,2016-9-28 18:36,梅姬颱風,民生、基礎設施災情,電力停電,120.297831,22.723549,高雄市,楠梓區  ,仁昌里益群路9巷。壽豐路433巷2弄，德民路，惠民路135?至300?間，惠民路171巷9异全線。皆未復電
163126,2016-9-28 18:36,梅姬颱風,民生、基礎設施災情,電力停電,120.611992,24.135516,臺中市,南屯區  ,南屯區忠勇路12之27號，該處社區三向電路電力公司的保險絲斷掉，導致無水無電可用，希望儘快修復。
163127,2016-9-28 18:36,梅姬颱風,民生、基礎設施災情,電信停話,120.59477,24.189124,臺中市,龍井區  ,從0927停電至今，請盡快復電
163128,2016-9-28 18:36,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.692961,24.183615,臺中市,北屯區  ,電線斷裂垂落，造成停電，現場30幾戶住戶無電可用，要求承辦回電與其聯繫。
163130,2016-9-28 18:35,梅姬颱風,積淹水災情,地區積淹水,120.195519,22.999317,臺南市,中西區  ,民眾質疑下水道阻塞導致淹水，請協助處理並回覆陳情人
163131,2016-9-28 18:35,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.656942,24.137334,臺中市,西區   ,電線桿傾斜75度
163132,2016-9-28 18:35,梅姬颱風,民生、基礎設施災情,電力停電,120.612834,24.151776,臺中市,南屯區  ,住戶從9月27日中午12點停電至今，目前附近區域都已復電，希望盡速修復供電
163133,2016-9-28 18:35,梅姬颱風,民生、基礎設施災情,電力停電,120.29834,22.724812,高雄市,楠梓區  ,中和里獨?家中只送220電沒送110電一樓有電二三四樓沒電家門前有座獨立電箱
163135,2016-9-28 18:34,梅姬颱風,民生、基礎設施災情,電力停電,120.780139,24.108563,臺中市,太平區  ,太平區長龍路三段366號，已停電許久。
163136,2016-9-28 18:34,梅姬颱風,民生、基礎設施災情,電力停電,120.451729,23.784251,雲林縣,西螺鎮  ,"2016/09/28 18:34:44 - 住戶停電導致生意用食品腐敗,要求相關單位處理"
163138,2016-9-28 18:34,梅姬颱風,民生、基礎設施災情,電力停電,120.662825,24.340583,臺中市,外埔區  ,停電逾20個小時，建請派員協處。
163139,2016-9-28 18:33,梅姬颱風,民生、基礎設施災情,電力停電,120.707635,24.244656,臺中市,豐原區  ,1.豐原區西勢路154巷內 2. 西勢路154、156、158、160、160、164 號 以上停電，因周邊台電電筒毀損導致停電
163140,2016-9-28 18:32,梅姬颱風,民生、基礎設施災情,電力停電,120.56852,24.267942,臺中市,清水區  ,清水區南社里鰲峰路161巷50之30，該住戶停電
163142,2016-9-28 18:32,梅姬颱風,道路、隧道災情,路基流失,120.312974,22.720653,高雄市,楠梓區  ,後昌路47巷與後昌路交叉口污水處理工程路面嚴重下陷，聯絡污水處理公司無人接聽
163143,2016-9-28 18:31,梅姬颱風,民生、基礎設施災情,電力停電,120.528204,24.258052,臺中市,梧棲區  ,路燈已經有電，但整排住戶沒有電，請盡快修復
163144,2016-9-28 18:31,梅姬颱風,民生、基礎設施災情,電力停電,120.52275,24.206019,臺中市,龍井區  ,龍井區中央路二段111巷2號附近一帶停電，龍井區中央路二段107號附近一帶電壓不穩。 
163145,2016-9-28 18:30,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.708602,24.259716,臺中市,神岡區  ,有一電線掉落路邊，恐民眾撞到有觸電危險，請盡速將電線移除
163147,2016-9-28 18:30,梅姬颱風,民生、基礎設施災情,電力停電,120.332462,22.738147,高雄市,楠梓區  ,清豐二路、土庫一路路口及新領袖大樓(台糖量販店對面)
163148,2016-9-28 18:29,梅姬颱風,民生、基礎設施災情,電力停電,120.668204,24.257009,臺中市,神岡區  ,北庄里、林厝路、福庄街、中山路１４２６巷全停電請儘速搶修
163149,2016-9-28 18:29,梅姬颱風,民生、基礎設施災情,電力停電,120.267498,22.751428,高雄市,梓官區  ,高雄市梓官區同安里同安路198號，住家附近約10幾戶停電尚未恢復。
163150,2016-9-28 18:29,梅姬颱風,民生、基礎設施災情,電力停電,120.653794,24.094938,臺中市,烏日區  ,停電近兩天
163151,2016-9-28 18:28,梅姬颱風,民生、基礎設施災情,電力停電,120.575251,24.242733,臺中市,沙鹿區  ,七賢路336號對面電線桿電線斷掉導致一直停電  ，影響該區民生用電困難
163152,2016-9-28 18:28,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.730008,24.18798,臺中市,北屯區  ,北屯區橫坑巷97號對面，高壓電箱燒掉，導致停電。 
163156,2016-9-28 18:27,梅姬颱風,民生、基礎設施災情,電力停電,120.736232,24.154595,臺中市,太平區  ,停電近兩天
163158,2016-9-28 18:26,梅姬颱風,民生、基礎設施災情,電力停電,120.235617,22.919965,臺南市,仁德區  ,停電已久請處理
163160,2016-9-28 18:25,梅姬颱風,民生、基礎設施災情,電力停電,120.580086,24.220839,臺中市,沙鹿區  ,9月27日停電至今未復電，冰箱內東西都壞了，希望盡速復電
163162,2016-9-28 18:25,梅姬颱風,民生、基礎設施災情,自來水停水,120.672127,24.215448,臺中市,大雅區  ,停水，撥1910自來水公司無法撥通
163164,2016-9-28 18:24,梅姬颱風,民生、基礎設施災情,電力停電,120.653116,24.264189,臺中市,神岡區  ,臺中市神岡區中山路1720巷58弄已停電2天請儘速搶修
163166,2016-9-28 18:24,梅姬颱風,民生、基礎設施災情,電力停電,120.552689,24.274222,臺中市,清水區  ,停電至今未復電.0928 18:50再致進線表示沒電，請盡快處理
163168,2016-9-28 18:23,梅姬颱風,民生、基礎設施災情,電力停電,120.719379,24.132998,臺中市,太平區  ,停電
163169,2016-9-28 18:23,梅姬颱風,民生、基礎設施災情,電力停電,120.55717,24.225096,臺中市,沙鹿區  ,停電超過24小時，建請派員修復。附近皆已恢復供電，
163171,2016-9-28 18:22,梅姬颱風,民生、基礎設施災情,電力停電,120.567846,24.199107,臺中市,沙鹿區  ,該區約100戶左右停電約兩天，建請儘速修復 
163172,2016-9-28 18:22,梅姬颱風,民生、基礎設施災情,自來水停水,120.734721,24.145782,臺中市,太平區  ,停水
163177,2016-9-28 18:21,梅姬颱風,民生、基礎設施災情,電力停電,120.635588,24.355407,臺中市,大甲區  ,大甲區中山路一段1158巷27號，已停電許久。
163178,2016-9-28 18:21,梅姬颱風,民生、基礎設施災情,電力停電,120.687228,24.247639,臺中市,神岡區  ,神岡區社口街八德路口，附近住家停電
163179,2016-9-28 18:21,梅姬颱風,民生、基礎設施災情,電力停電,120.528204,24.258052,臺中市,梧棲區  ,梧棲區頂橫街153號，附近住家停電
